season,game_date,game_away_team,game_home_team,game_url,visiting_center,home_center,winning_tip,Visiting Team Event,Visiting Team Player,Home Team Event,Home Team Player,Score,Possession
2017,"Tue, Jan 17, 2017",Minnesota Timberwolves,San Antonio Spurs,/boxscores/201701170SAS.html,g/gasolpa01,t/townska01,home_center,Defensive rebound by K. Towns,t/townska01,,,0-0,Minnesota Timberwolves
2017,"Tue, Jan 17, 2017",Minnesota Timberwolves,San Antonio Spurs,/boxscores/201701170SAS.html,g/gasolpa01,t/townska01,home_center,Shooting foul by T. Parker (drawn by R. Rubio),p/parketo01,,,0-0,Minnesota Timberwolves
2017,"Tue, Jan 17, 2017",Minnesota Timberwolves,San Antonio Spurs,/boxscores/201701170SAS.html,g/gasolpa01,t/townska01,home_center,R. Rubio makes 2-pt layup from 2 ft,r/rubiori01,,,2-0,Minnesota Timberwolves
2017,"Tue, Jan 17, 2017",Denver Nuggets,Los Angeles Lakers,/boxscores/201701170LAL.html,j/jokicni01,m/mozgoti01,home_center,,,T. Mozgov misses 2-pt jump shot from 19 ft,m/mozgoti01,0-0,Los Angeles Lakers
2017,"Tue, Jan 17, 2017",Denver Nuggets,Los Angeles Lakers,/boxscores/201701170LAL.html,j/jokicni01,m/mozgoti01,home_center,Defensive rebound by E. Mudiay,m/mudiaem01,,,0-0,Denver Nuggets
2017,"Tue, Jan 17, 2017",Denver Nuggets,Los Angeles Lakers,/boxscores/201701170LAL.html,j/jokicni01,m/mozgoti01,home_center,N. Jokić misses 2-pt jump shot from 8 ft,j/jokicni01,,,0-0,Denver Nuggets
2017,"Tue, Jan 17, 2017",Denver Nuggets,Los Angeles Lakers,/boxscores/201701170LAL.html,j/jokicni01,m/mozgoti01,home_center,,,Defensive rebound by J. Randle,r/randlju01,0-0,Los Angeles Lakers
2017,"Tue, Jan 17, 2017",Denver Nuggets,Los Angeles Lakers,/boxscores/201701170LAL.html,j/jokicni01,m/mozgoti01,home_center,,,T. Mozgov makes 2-pt layup from 3 ft (assist by J. Randle),m/mozgoti01,0-2,Los Angeles Lakers
2017,"Wed, Jan 18, 2017",Portland Trail Blazers,Charlotte Hornets,/boxscores/201701180CHO.html,p/plumlma01,z/zelleco01,away_center,M. Harkless makes 2-pt layup from 1 ft (assist by A. Aminu),h/harklma01,,,2-0,Portland Trail Blazers
2017,"Wed, Jan 18, 2017",Toronto Raptors,Philadelphia 76ers,/boxscores/201701180PHI.html,e/embiijo01,v/valanjo01,home_center,,,T. McConnell makes 2-pt jump shot from 4 ft,m/mccontj01,0-2,Philadelphia 76ers
2017,"Wed, Jan 18, 2017",Memphis Grizzlies,Washington Wizards,/boxscores/201701180WAS.html,g/gasolma01,g/gortama01,away_center,C. Parsons misses 2-pt jump shot from 7 ft,p/parsoch01,,,0-0,Memphis Grizzlies
2017,"Wed, Jan 18, 2017",Memphis Grizzlies,Washington Wizards,/boxscores/201701180WAS.html,g/gasolma01,g/gortama01,away_center,,,Defensive rebound by M. Gortat,g/gortama01,0-0,Washington Wizards
2017,"Wed, Jan 18, 2017",Memphis Grizzlies,Washington Wizards,/boxscores/201701180WAS.html,g/gasolma01,g/gortama01,away_center,,,Shooting foul by J. Green (drawn by M. Morris),g/greenja01,0-0,Washington Wizards
2017,"Wed, Jan 18, 2017",Memphis Grizzlies,Washington Wizards,/boxscores/201701180WAS.html,g/gasolma01,g/gortama01,away_center,,,M. Morris makes free throw 1 of 3,m/morrima02,0-1,Washington Wizards
2017,"Wed, Jan 18, 2017",New York Knicks,Boston Celtics,/boxscores/201701180BOS.html,j/johnsam01,o/oquinky01,away_center,D. Rose misses 2-pt hook shot from 7 ft,r/rosede01,,,0-0,New York Knicks
2017,"Wed, Jan 18, 2017",New York Knicks,Boston Celtics,/boxscores/201701180BOS.html,j/johnsam01,o/oquinky01,away_center,Offensive rebound by D. Rose,r/rosede01,,,0-0,New York Knicks
2017,"Wed, Jan 18, 2017",New York Knicks,Boston Celtics,/boxscores/201701180BOS.html,j/johnsam01,o/oquinky01,away_center,D. Rose misses 2-pt jump shot from 7 ft,r/rosede01,,,0-0,New York Knicks
2017,"Wed, Jan 18, 2017",New York Knicks,Boston Celtics,/boxscores/201701180BOS.html,j/johnsam01,o/oquinky01,away_center,Offensive rebound by M. Kuzminskas,k/kuzmimi01,,,0-0,New York Knicks
2017,"Wed, Jan 18, 2017",New York Knicks,Boston Celtics,/boxscores/201701180BOS.html,j/johnsam01,o/oquinky01,away_center,M. Kuzminskas makes 2-pt layup from 1 ft,k/kuzmimi01,,,2-0,New York Knicks
2017,"Wed, Jan 18, 2017",Atlanta Hawks,Detroit Pistons,/boxscores/201701180DET.html,d/drumman01,h/howardw01,away_center,Defensive rebound by P. Millsap,m/millspa01,,,0-0,Atlanta Hawks
2017,"Wed, Jan 18, 2017",Atlanta Hawks,Detroit Pistons,/boxscores/201701180DET.html,d/drumman01,h/howardw01,away_center,P. Millsap misses 3-pt jump shot from 27 ft,m/millspa01,,,0-0,Atlanta Hawks
2017,"Wed, Jan 18, 2017",Atlanta Hawks,Detroit Pistons,/boxscores/201701180DET.html,d/drumman01,h/howardw01,away_center,,,Defensive rebound by A. Drummond,d/drumman01,0-0,Detroit Pistons
2017,"Wed, Jan 18, 2017",Atlanta Hawks,Detroit Pistons,/boxscores/201701180DET.html,d/drumman01,h/howardw01,away_center,,,T. Harris makes 2-pt jump shot from 15 ft (assist by R. Jackson),h/harrito02,0-2,Detroit Pistons
2017,"Wed, Jan 18, 2017",Milwaukee Bucks,Houston Rockets,/boxscores/201701180HOU.html,h/harremo01,h/hensojo01,away_center,M. Brogdon misses 2-pt jump shot from 19 ft,b/brogdma01,,,0-0,Milwaukee Bucks
2017,"Wed, Jan 18, 2017",Milwaukee Bucks,Houston Rockets,/boxscores/201701180HOU.html,h/harremo01,h/hensojo01,away_center,Offensive rebound by M. Brogdon,b/brogdma01,,,0-0,Milwaukee Bucks
2017,"Wed, Jan 18, 2017",Milwaukee Bucks,Houston Rockets,/boxscores/201701180HOU.html,h/harremo01,h/hensojo01,away_center,M. Brogdon makes 2-pt layup from 1 ft,b/brogdma01,,,2-0,Milwaukee Bucks
2017,"Wed, Jan 18, 2017",Orlando Magic,New Orleans Pelicans,/boxscores/201701180NOP.html,d/davisan02,v/vucevni01,home_center,,,A. Davis misses 2-pt layup from 2 ft (block by S. Ibaka),d/davisan02,0-0,New Orleans Pelicans
2017,"Wed, Jan 18, 2017",Orlando Magic,New Orleans Pelicans,/boxscores/201701180NOP.html,d/davisan02,v/vucevni01,home_center,Defensive rebound by S. Ibaka,i/ibakase01,,,0-0,Orlando Magic
2017,"Wed, Jan 18, 2017",Orlando Magic,New Orleans Pelicans,/boxscores/201701180NOP.html,d/davisan02,v/vucevni01,home_center,S. Ibaka misses 2-pt jump shot from 9 ft,i/ibakase01,,,0-0,Orlando Magic
2017,"Wed, Jan 18, 2017",Orlando Magic,New Orleans Pelicans,/boxscores/201701180NOP.html,d/davisan02,v/vucevni01,home_center,,,Defensive rebound by A. Davis,d/davisan02,0-0,New Orleans Pelicans
2017,"Wed, Jan 18, 2017",Orlando Magic,New Orleans Pelicans,/boxscores/201701180NOP.html,d/davisan02,v/vucevni01,home_center,,,B. Hield misses 3-pt jump shot from 26 ft,h/hieldbu01,0-0,New Orleans Pelicans
2017,"Wed, Jan 18, 2017",Orlando Magic,New Orleans Pelicans,/boxscores/201701180NOP.html,d/davisan02,v/vucevni01,home_center,Defensive rebound by N. Vučević,v/vucevni01,,,0-0,Orlando Magic
2017,"Wed, Jan 18, 2017",Orlando Magic,New Orleans Pelicans,/boxscores/201701180NOP.html,d/davisan02,v/vucevni01,home_center,S. Ibaka makes 3-pt jump shot from 25 ft (assist by N. Vučević),i/ibakase01,,,3-0,Orlando Magic
2017,"Wed, Jan 18, 2017",Oklahoma City Thunder,Golden State Warriors,/boxscores/201701180GSW.html,g/grantje01,p/pachuza01,away_center,V. Oladipo makes 3-pt jump shot from 26 ft (assist by R. Westbrook),o/oladivi01,,,3-0,Oklahoma City Thunder
2017,"Wed, Jan 18, 2017",Indiana Pacers,Sacramento Kings,/boxscores/201701180SAC.html,k/koufoko01,t/turnemy01,away_center,M. Turner misses 2-pt jump shot from 18 ft,t/turnemy01,,,0-0,Indiana Pacers
2017,"Wed, Jan 18, 2017",Indiana Pacers,Sacramento Kings,/boxscores/201701180SAC.html,k/koufoko01,t/turnemy01,away_center,,,Defensive rebound by D. Cousins,c/couside01,0-0,Sacramento Kings
2017,"Wed, Jan 18, 2017",Indiana Pacers,Sacramento Kings,/boxscores/201701180SAC.html,k/koufoko01,t/turnemy01,away_center,,,D. Cousins misses 2-pt jump shot from 18 ft,c/couside01,0-0,Sacramento Kings
2017,"Wed, Jan 18, 2017",Indiana Pacers,Sacramento Kings,/boxscores/201701180SAC.html,k/koufoko01,t/turnemy01,away_center,Defensive rebound by Team,,,,0-0,Indiana Pacers
2017,"Wed, Jan 18, 2017",Indiana Pacers,Sacramento Kings,/boxscores/201701180SAC.html,k/koufoko01,t/turnemy01,away_center,T. Young misses 2-pt jump shot from 20 ft,y/youngth01,,,0-0,Indiana Pacers
2017,"Wed, Jan 18, 2017",Indiana Pacers,Sacramento Kings,/boxscores/201701180SAC.html,k/koufoko01,t/turnemy01,away_center,,,Defensive rebound by R. Gay,g/gayru01,0-0,Sacramento Kings
2017,"Wed, Jan 18, 2017",Indiana Pacers,Sacramento Kings,/boxscores/201701180SAC.html,k/koufoko01,t/turnemy01,away_center,,,Turnover by K. Koufos (bad pass; steal by T. Young),k/koufoko01,0-0,Sacramento Kings
2017,"Wed, Jan 18, 2017",Indiana Pacers,Sacramento Kings,/boxscores/201701180SAC.html,k/koufoko01,t/turnemy01,away_center,P. George makes 3-pt jump shot from 25 ft (assist by T. Young),g/georgpa01,,,3-0,Indiana Pacers
2017,"Thu, Jan 19, 2017",Phoenix Suns,Cleveland Cavaliers,/boxscores/201701190CLE.html,c/chandty01,t/thomptr01,away_center,Turnover by E. Bledsoe (bad pass; steal by L. James),b/bledser01,,,0-0,Phoenix Suns
2017,"Thu, Jan 19, 2017",Phoenix Suns,Cleveland Cavaliers,/boxscores/201701190CLE.html,c/chandty01,t/thomptr01,away_center,,,L. James makes 2-pt layup at rim,j/jamesle01,0-2,Cleveland Cavaliers
2017,"Thu, Jan 19, 2017",Dallas Mavericks,Miami Heat,/boxscores/201701190MIA.html,n/nowitdi01,w/whiteha01,home_center,,,H. Whiteside makes 2-pt layup from 1 ft (assist by D. Waiters),w/whiteha01,0-2,Miami Heat
2017,"Thu, Jan 19, 2017",Washington Wizards,New York Knicks,/boxscores/201701190NYK.html,g/gortama01,o/oquinky01,away_center,M. Gortat misses 2-pt layup from 2 ft (block by K. O'Quinn),g/gortama01,,,0-0,Washington Wizards
2017,"Thu, Jan 19, 2017",Washington Wizards,New York Knicks,/boxscores/201701190NYK.html,g/gortama01,o/oquinky01,away_center,,,Defensive rebound by K. O'Quinn,o/oquinky01,0-0,New York Knicks
2017,"Thu, Jan 19, 2017",Washington Wizards,New York Knicks,/boxscores/201701190NYK.html,g/gortama01,o/oquinky01,away_center,,,K. O'Quinn makes 2-pt jump shot from 20 ft (assist by M. Kuzminskas),o/oquinky01,0-2,New York Knicks
2017,"Thu, Jan 19, 2017",Denver Nuggets,San Antonio Spurs,/boxscores/201701190SAS.html,a/aldrila01,j/jokicni01,away_center,W. Barton misses 3-pt jump shot from 24 ft,b/bartowi01,,,0-0,Denver Nuggets
2017,"Thu, Jan 19, 2017",Denver Nuggets,San Antonio Spurs,/boxscores/201701190SAS.html,a/aldrila01,j/jokicni01,away_center,Offensive rebound by J. Hernangómez,h/hernaju01,,,0-0,Denver Nuggets
2017,"Thu, Jan 19, 2017",Denver Nuggets,San Antonio Spurs,/boxscores/201701190SAS.html,a/aldrila01,j/jokicni01,away_center,J. Hernangómez misses 2-pt layup from 3 ft (block by K. Leonard),h/hernaju01,,,0-0,Denver Nuggets
2017,"Thu, Jan 19, 2017",Denver Nuggets,San Antonio Spurs,/boxscores/201701190SAS.html,a/aldrila01,j/jokicni01,away_center,Offensive rebound by Team,,,,0-0,Denver Nuggets
2017,"Thu, Jan 19, 2017",Denver Nuggets,San Antonio Spurs,/boxscores/201701190SAS.html,a/aldrila01,j/jokicni01,away_center,K. Faried misses 2-pt hook shot from 7 ft,f/farieke01,,,0-0,Denver Nuggets
2017,"Thu, Jan 19, 2017",Denver Nuggets,San Antonio Spurs,/boxscores/201701190SAS.html,a/aldrila01,j/jokicni01,away_center,Offensive rebound by Team,,,,0-0,Denver Nuggets
2017,"Thu, Jan 19, 2017",Denver Nuggets,San Antonio Spurs,/boxscores/201701190SAS.html,a/aldrila01,j/jokicni01,away_center,E. Mudiay misses 2-pt jump shot from 7 ft,m/mudiaem01,,,0-0,Denver Nuggets
2017,"Thu, Jan 19, 2017",Denver Nuggets,San Antonio Spurs,/boxscores/201701190SAS.html,a/aldrila01,j/jokicni01,away_center,Offensive rebound by K. Faried,f/farieke01,,,0-0,Denver Nuggets
2017,"Thu, Jan 19, 2017",Denver Nuggets,San Antonio Spurs,/boxscores/201701190SAS.html,a/aldrila01,j/jokicni01,away_center,Turnover by K. Faried (lost ball; steal by D. Green),f/farieke01,,,0-0,Denver Nuggets
2017,"Thu, Jan 19, 2017",Denver Nuggets,San Antonio Spurs,/boxscores/201701190SAS.html,a/aldrila01,j/jokicni01,away_center,,,Turnover by D. Green (bad pass),g/greenda02,0-0,San Antonio Spurs
2017,"Thu, Jan 19, 2017",Denver Nuggets,San Antonio Spurs,/boxscores/201701190SAS.html,a/aldrila01,j/jokicni01,away_center,Shooting foul by D. Green (drawn by W. Barton),g/greenda02,,,0-0,Denver Nuggets
2017,"Thu, Jan 19, 2017",Denver Nuggets,San Antonio Spurs,/boxscores/201701190SAS.html,a/aldrila01,j/jokicni01,away_center,W. Barton makes free throw 1 of 2,b/bartowi01,,,1-0,Denver Nuggets
2017,"Thu, Jan 19, 2017",Minnesota Timberwolves,Los Angeles Clippers,/boxscores/201701190LAC.html,j/jordade01,t/townska01,home_center,,,A. Rivers misses 2-pt layup from 1 ft,r/riverau01,0-0,Los Angeles Clippers
2017,"Thu, Jan 19, 2017",Minnesota Timberwolves,Los Angeles Clippers,/boxscores/201701190LAC.html,j/jordade01,t/townska01,home_center,Defensive rebound by K. Towns,t/townska01,,,0-0,Minnesota Timberwolves
2017,"Thu, Jan 19, 2017",Minnesota Timberwolves,Los Angeles Clippers,/boxscores/201701190LAC.html,j/jordade01,t/townska01,home_center,K. Towns makes 2-pt hook shot from 6 ft (assist by A. Wiggins),t/townska01,,,2-0,Minnesota Timberwolves
2017,"Fri, Jan 20, 2017",Toronto Raptors,Charlotte Hornets,/boxscores/201701200CHO.html,v/valanjo01,z/zelleco01,away_center,J. Valančiūnas makes 2-pt hook shot from 4 ft (assist by K. Lowry),v/valanjo01,,,2-0,Toronto Raptors
2017,"Fri, Jan 20, 2017",Milwaukee Bucks,Orlando Magic,/boxscores/201701200ORL.html,h/hensojo01,v/vucevni01,away_center,J. Parker makes 2-pt jump shot from 12 ft (assist by G. Antetokounmpo),p/parkeja01,,,2-0,Milwaukee Bucks
2017,"Fri, Jan 20, 2017",Portland Trail Blazers,Philadelphia 76ers,/boxscores/201701200PHI.html,e/embiijo01,p/plumlma01,home_center,,,J. Embiid misses 2-pt jump shot from 18 ft,e/embiijo01,0-0,Philadelphia 76ers
2017,"Fri, Jan 20, 2017",Portland Trail Blazers,Philadelphia 76ers,/boxscores/201701200PHI.html,e/embiijo01,p/plumlma01,home_center,Defensive rebound by M. Plumlee,p/plumlma01,,,0-0,Portland Trail Blazers
2017,"Fri, Jan 20, 2017",Portland Trail Blazers,Philadelphia 76ers,/boxscores/201701200PHI.html,e/embiijo01,p/plumlma01,home_center,C. McCollum makes 2-pt jump shot from 15 ft,m/mccolcj01,,,2-0,Portland Trail Blazers
2017,"Fri, Jan 20, 2017",Chicago Bulls,Atlanta Hawks,/boxscores/201701200ATL.html,h/howardw01,l/lopezro01,home_center,,,Turnover by P. Millsap (lost ball),m/millspa01,0-0,Atlanta Hawks
2017,"Fri, Jan 20, 2017",Chicago Bulls,Atlanta Hawks,/boxscores/201701200ATL.html,h/howardw01,l/lopezro01,home_center,Personal foul by D. Schröder (drawn by M. Carter-Williams),s/schrode01,,,0-0,Chicago Bulls
2017,"Fri, Jan 20, 2017",Chicago Bulls,Atlanta Hawks,/boxscores/201701200ATL.html,h/howardw01,l/lopezro01,home_center,T. Gibson misses 3-pt jump shot from 24 ft,g/gibsota01,,,0-0,Chicago Bulls
2017,"Fri, Jan 20, 2017",Chicago Bulls,Atlanta Hawks,/boxscores/201701200ATL.html,h/howardw01,l/lopezro01,home_center,,,Defensive rebound by K. Bazemore,b/bazemke01,0-0,Atlanta Hawks
2017,"Fri, Jan 20, 2017",Chicago Bulls,Atlanta Hawks,/boxscores/201701200ATL.html,h/howardw01,l/lopezro01,home_center,,,D. Howard misses 2-pt layup from 2 ft (block by R. Lopez),h/howardw01,0-0,Atlanta Hawks
2017,"Fri, Jan 20, 2017",Chicago Bulls,Atlanta Hawks,/boxscores/201701200ATL.html,h/howardw01,l/lopezro01,home_center,Defensive rebound by D. Wade,w/wadedw01,,,0-0,Chicago Bulls
2017,"Fri, Jan 20, 2017",Chicago Bulls,Atlanta Hawks,/boxscores/201701200ATL.html,h/howardw01,l/lopezro01,home_center,R. Lopez makes 2-pt jump shot from 20 ft (assist by D. Wade),l/lopezro01,,,2-0,Chicago Bulls
2017,"Fri, Jan 20, 2017",Golden State Warriors,Houston Rockets,/boxscores/201701200HOU.html,h/harremo01,p/pachuza01,home_center,,,M. Harrell makes 2-pt layup from 1 ft (assist by J. Harden),h/harremo01,0-2,Houston Rockets
2017,"Fri, Jan 20, 2017",Sacramento Kings,Memphis Grizzlies,/boxscores/201701200MEM.html,g/gasolma01,k/koufoko01,away_center,D. Cousins makes 3-pt jump shot from 26 ft (assist by D. Collison),c/couside01,,,3-0,Sacramento Kings
2017,"Fri, Jan 20, 2017",Brooklyn Nets,New Orleans Pelicans,/boxscores/201701200NOP.html,d/davisan02,l/lopezbr01,home_center,,,A. Davis misses 2-pt jump shot from 17 ft,d/davisan02,0-0,New Orleans Pelicans
2017,"Fri, Jan 20, 2017",Brooklyn Nets,New Orleans Pelicans,/boxscores/201701200NOP.html,d/davisan02,l/lopezbr01,home_center,Defensive rebound by B. Bogdanović,b/bogdabo02,,,0-0,Brooklyn Nets
2017,"Fri, Jan 20, 2017",Brooklyn Nets,New Orleans Pelicans,/boxscores/201701200NOP.html,d/davisan02,l/lopezbr01,home_center,,,Violation by A. Davis (kicked ball),d/davisan02,0-0,New Orleans Pelicans
2017,"Fri, Jan 20, 2017",Brooklyn Nets,New Orleans Pelicans,/boxscores/201701200NOP.html,d/davisan02,l/lopezbr01,home_center,B. Lopez makes 2-pt jump shot from 11 ft (assist by S. Dinwiddie),l/lopezbr01,,,2-0,Brooklyn Nets
2017,"Fri, Jan 20, 2017",Utah Jazz,Dallas Mavericks,/boxscores/201701200DAL.html,g/goberru01,n/nowitdi01,home_center,,,Turnover by S. Curry (bad pass; steal by J. Ingles),c/curryse01,0-0,Dallas Mavericks
2017,"Fri, Jan 20, 2017",Utah Jazz,Dallas Mavericks,/boxscores/201701200DAL.html,g/goberru01,n/nowitdi01,home_center,G. Hill makes 2-pt layup from 2 ft (assist by J. Ingles),h/hillge01,,,2-0,Utah Jazz
2017,"Fri, Jan 20, 2017",Indiana Pacers,Los Angeles Lakers,/boxscores/201701200LAL.html,m/mozgoti01,t/turnemy01,away_center,M. Turner misses 2-pt jump shot from 20 ft,t/turnemy01,,,0-0,Indiana Pacers
2017,"Fri, Jan 20, 2017",Indiana Pacers,Los Angeles Lakers,/boxscores/201701200LAL.html,m/mozgoti01,t/turnemy01,away_center,,,Defensive rebound by B. Ingram,i/ingrabr01,0-0,Los Angeles Lakers
2017,"Fri, Jan 20, 2017",Indiana Pacers,Los Angeles Lakers,/boxscores/201701200LAL.html,m/mozgoti01,t/turnemy01,away_center,,,J. Randle makes 2-pt hook shot from 5 ft,r/randlju01,0-2,Los Angeles Lakers
2017,"Sat, Jan 21, 2017",Portland Trail Blazers,Boston Celtics,/boxscores/201701210BOS.html,j/johnsam01,p/plumlma01,home_center,,,A. Horford makes 2-pt jump shot from 13 ft,h/horfoal01,0-2,Boston Celtics
2017,"Sat, Jan 21, 2017",Washington Wizards,Detroit Pistons,/boxscores/201701210DET.html,d/drumman01,g/gortama01,home_center,,,Turnover by T. Harris (bad pass; steal by O. Porter),h/harrito02,0-0,Detroit Pistons
2017,"Sat, Jan 21, 2017",Washington Wizards,Detroit Pistons,/boxscores/201701210DET.html,d/drumman01,g/gortama01,home_center,O. Porter misses 2-pt layup from 1 ft,p/porteot01,,,0-0,Washington Wizards
2017,"Sat, Jan 21, 2017",Washington Wizards,Detroit Pistons,/boxscores/201701210DET.html,d/drumman01,g/gortama01,home_center,,,Defensive rebound by M. Morris,m/morrima03,0-0,Detroit Pistons
2017,"Sat, Jan 21, 2017",Washington Wizards,Detroit Pistons,/boxscores/201701210DET.html,d/drumman01,g/gortama01,home_center,,,Turnover by M. Morris (dbl dribble),m/morrima03,0-0,Detroit Pistons
2017,"Sat, Jan 21, 2017",Washington Wizards,Detroit Pistons,/boxscores/201701210DET.html,d/drumman01,g/gortama01,home_center,M. Gortat makes 2-pt hook shot from 6 ft,g/gortama01,,,2-0,Washington Wizards
2017,"Sat, Jan 21, 2017",Philadelphia 76ers,Atlanta Hawks,/boxscores/201701210ATL.html,h/howardw01,o/okafoja01,away_center,Defensive rebound by R. Covington,c/covinro01,,,0-0,Philadelphia 76ers
2017,"Sat, Jan 21, 2017",Philadelphia 76ers,Atlanta Hawks,/boxscores/201701210ATL.html,h/howardw01,o/okafoja01,away_center,Personal foul by P. Millsap (drawn by E. İlyasova),m/millspa01,,,0-0,Philadelphia 76ers
2017,"Sat, Jan 21, 2017",Philadelphia 76ers,Atlanta Hawks,/boxscores/201701210ATL.html,h/howardw01,o/okafoja01,away_center,E. İlyasova makes 3-pt jump shot from 24 ft (assist by T. McConnell),i/ilyaser01,,,3-0,Philadelphia 76ers
2017,"Sat, Jan 21, 2017",Brooklyn Nets,Charlotte Hornets,/boxscores/201701210CHO.html,l/lopezbr01,z/zelleco01,away_center,B. Lopez misses 3-pt jump shot from 30 ft,l/lopezbr01,,,0-0,Brooklyn Nets
2017,"Sat, Jan 21, 2017",Brooklyn Nets,Charlotte Hornets,/boxscores/201701210CHO.html,l/lopezbr01,z/zelleco01,away_center,Offensive rebound by Team,,,,0-0,Brooklyn Nets
2017,"Sat, Jan 21, 2017",Brooklyn Nets,Charlotte Hornets,/boxscores/201701210CHO.html,l/lopezbr01,z/zelleco01,away_center,Turnover by Team (shot clock),,,,0-0,Brooklyn Nets
2017,"Sat, Jan 21, 2017",Brooklyn Nets,Charlotte Hornets,/boxscores/201701210CHO.html,l/lopezbr01,z/zelleco01,away_center,,,Personal foul by B. Lopez (drawn by C. Zeller),l/lopezbr01,0-0,Charlotte Hornets
2017,"Sat, Jan 21, 2017",Brooklyn Nets,Charlotte Hornets,/boxscores/201701210CHO.html,l/lopezbr01,z/zelleco01,away_center,,,M. Williams misses 3-pt jump shot from 27 ft,w/willima02,0-0,Charlotte Hornets
2017,"Sat, Jan 21, 2017",Brooklyn Nets,Charlotte Hornets,/boxscores/201701210CHO.html,l/lopezbr01,z/zelleco01,away_center,,,Offensive rebound by M. Kidd-Gilchrist,k/kiddgmi01,0-0,Charlotte Hornets
2017,"Sat, Jan 21, 2017",Brooklyn Nets,Charlotte Hornets,/boxscores/201701210CHO.html,l/lopezbr01,z/zelleco01,away_center,,,M. Williams misses 3-pt jump shot from 25 ft,w/willima02,0-0,Charlotte Hornets
2017,"Sat, Jan 21, 2017",Brooklyn Nets,Charlotte Hornets,/boxscores/201701210CHO.html,l/lopezbr01,z/zelleco01,away_center,Defensive rebound by T. Booker,b/booketr01,,,0-0,Brooklyn Nets
2017,"Sat, Jan 21, 2017",Brooklyn Nets,Charlotte Hornets,/boxscores/201701210CHO.html,l/lopezbr01,z/zelleco01,away_center,B. Lopez misses 2-pt hook shot from 12 ft,l/lopezbr01,,,0-0,Brooklyn Nets
2017,"Sat, Jan 21, 2017",Brooklyn Nets,Charlotte Hornets,/boxscores/201701210CHO.html,l/lopezbr01,z/zelleco01,away_center,,,Defensive rebound by M. Williams,w/willima02,0-0,Charlotte Hornets
2017,"Sat, Jan 21, 2017",Brooklyn Nets,Charlotte Hornets,/boxscores/201701210CHO.html,l/lopezbr01,z/zelleco01,away_center,,,K. Walker misses 2-pt jump shot from 11 ft,w/walkeke02,0-0,Charlotte Hornets
2017,"Sat, Jan 21, 2017",Brooklyn Nets,Charlotte Hornets,/boxscores/201701210CHO.html,l/lopezbr01,z/zelleco01,away_center,Defensive rebound by T. Booker,b/booketr01,,,0-0,Brooklyn Nets
2017,"Sat, Jan 21, 2017",Brooklyn Nets,Charlotte Hornets,/boxscores/201701210CHO.html,l/lopezbr01,z/zelleco01,away_center,Shooting foul by M. Williams (drawn by B. Bogdanović),w/willima02,,,0-0,Brooklyn Nets
2017,"Sat, Jan 21, 2017",Brooklyn Nets,Charlotte Hornets,/boxscores/201701210CHO.html,l/lopezbr01,z/zelleco01,away_center,B. Bogdanović makes free throw 1 of 2,b/bogdabo02,,,1-0,Brooklyn Nets
2017,"Sat, Jan 21, 2017",Milwaukee Bucks,Miami Heat,/boxscores/201701210MIA.html,m/makerth01,w/whiteha01,home_center,,,Defensive rebound by H. Whiteside,w/whiteha01,0-0,Miami Heat
2017,"Sat, Jan 21, 2017",Milwaukee Bucks,Miami Heat,/boxscores/201701210MIA.html,m/makerth01,w/whiteha01,home_center,,,G. Dragić misses 3-pt jump shot from 24 ft,d/dragigo01,0-0,Miami Heat
2017,"Sat, Jan 21, 2017",Milwaukee Bucks,Miami Heat,/boxscores/201701210MIA.html,m/makerth01,w/whiteha01,home_center,,,Offensive rebound by L. Babbitt,b/babbilu01,0-0,Miami Heat
2017,"Sat, Jan 21, 2017",Milwaukee Bucks,Miami Heat,/boxscores/201701210MIA.html,m/makerth01,w/whiteha01,home_center,,,R. McGruder misses 3-pt jump shot from 24 ft,m/mcgruro01,0-0,Miami Heat
2017,"Sat, Jan 21, 2017",Milwaukee Bucks,Miami Heat,/boxscores/201701210MIA.html,m/makerth01,w/whiteha01,home_center,Defensive rebound by M. Dellavedova,d/dellama01,,,0-0,Milwaukee Bucks
2017,"Sat, Jan 21, 2017",Milwaukee Bucks,Miami Heat,/boxscores/201701210MIA.html,m/makerth01,w/whiteha01,home_center,Personal foul by L. Babbitt (drawn by G. Antetokounmpo),b/babbilu01,,,0-0,Milwaukee Bucks
2017,"Sat, Jan 21, 2017",Milwaukee Bucks,Miami Heat,/boxscores/201701210MIA.html,m/makerth01,w/whiteha01,home_center,J. Henson makes 2-pt hook shot from 9 ft (assist by T. Snell),h/hensojo01,,,2-0,Milwaukee Bucks
2017,"Sat, Jan 21, 2017",Phoenix Suns,New York Knicks,/boxscores/201701210NYK.html,c/chandty01,n/noahjo01,home_center,,,C. Lee makes 3-pt jump shot from 23 ft (assist by D. Rose),l/leeco01,0-3,New York Knicks
2017,"Sat, Jan 21, 2017",Houston Rockets,Memphis Grizzlies,/boxscores/201701210MEM.html,g/gasolma01,h/harremo01,away_center,M. Harrell misses 2-pt dunk at rim (block by M. Gasol),h/harremo01,,,0-0,Houston Rockets
2017,"Sat, Jan 21, 2017",Houston Rockets,Memphis Grizzlies,/boxscores/201701210MEM.html,g/gasolma01,h/harremo01,away_center,,,Defensive rebound by M. Gasol,g/gasolma01,0-0,Memphis Grizzlies
